상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류명,시도명,시군구명,행정동명,법정동명,지번주소,도로명,도로명주소,경도,위도
MA010120220806982664,연남코티지,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-345,서울특별시 마포구 성미산로17길,서울특별시 마포구 성미산로17길 58-1,126.9176152,37.56403095
MA010120220807020558,스튜디오41,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 561-41,서울특별시 마포구 성미산로22길,서울특별시 마포구 성미산로22길 32,126.9215114,37.56150766
MA010120220807038904,스페이스93,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 249-7,서울특별시 마포구 성미산로23길,서울특별시 마포구 성미산로23길 10-6,126.9217353,37.56404162
MA010120220807079508,더블유제이하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,기타 일반 및 생활 숙박시설 운영업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-74,서울특별시 마포구 성미산로29안길,서울특별시 마포구 성미산로29안길 19-7,126.9230405,37.56536905
MA010120220807092936,포토하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 239-44,서울특별시 마포구 동교로41길,서울특별시 마포구 동교로41길 32,126.9235502,37.56376986
MA010120220807090394,와이하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-50,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 26-11,126.9253052,37.56137106
MA010120220807280676,퀘스트하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-252,서울특별시 마포구 성미산로16길,서울특별시 마포구 성미산로16길 13,126.9182201,37.56055849
MA010120220807408616,마루지게스트하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 504-16,서울특별시 마포구 연남로5길,서울특별시 마포구 연남로5길 30-4,126.9202407,37.56172131
MA010120220807783538,플랜테리어하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-77,서울특별시 마포구 연희로1길,서울특별시 마포구 연희로1길 55-4,126.9261422,37.56141472
MA010120220807798814,님만하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 566-13,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 24-3,126.9215149,37.56048051
MA010120220807980971,유즈하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 570-6,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 79,126.9192756,37.55879311
MA010120220807890640,브릭하우스B,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-410,서울특별시 마포구 월드컵북로8길,서울특별시 마포구 월드컵북로8길 23,126.918461,37.55955154
MA010120220808117256,시즈더데이,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-48,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 26-7,126.9253017,37.56161431
MA010120220808160986,"게스트하우스파자마파티,인디안그릴",,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 240-10,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 157-6,126.9236808,37.56492437
MA010120220808255064,다다스테이,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 258-10,서울특별시 마포구 동교로,서울특별시 마포구 동교로 245,126.9240309,37.561828
MA010120220808240967,맨션케렌시아,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-48,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 26-7,126.9253017,37.56161431
MA010120220808348259,더블라썸1,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 229-41,서울특별시 마포구 동교로45길,서울특별시 마포구 동교로45길 3-6,126.9243765,37.56298447
MA010120220808269630,루프23,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-98,서울특별시 마포구 동교로38안길,서울특별시 마포구 동교로38안길 18,126.9250891,37.56223409
MA010120220808419607,하우스홍시,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 567-51,서울특별시 마포구 동교로27길,서울특별시 마포구 동교로27길 44-11,126.9219598,37.5602413
MA010120220808420929,레드스톤하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 565-28,서울특별시 마포구 동교로25길,서울특별시 마포구 동교로25길 68,126.9199178,37.55978112
MA010120220808465319,시스앤브로,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 566-62,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 6-7,126.9223321,37.56110969
MA010120220808647094,하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-53,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 26-16,126.9250982,37.56159444
MA010120220808581489,에스케이하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 568-5,서울특별시 마포구 동교로25길,서울특별시 마포구 동교로25길 54-10,126.920716,37.55937394
MA010120220808774816,지브로홍대,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 370-27,서울특별시 마포구 연남로7길,서울특별시 마포구 연남로7길 24-10,126.9187132,37.564032
MA010120220808744308,시네마하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 566-22,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 24-8,126.9215917,37.56065241
MA010120220809533446,원스테이,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,기숙사 및 고시원 운영업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 226-34,서울특별시 마포구 연희로,서울특별시 마포구 연희로 47,126.9277274,37.56295188
MA010120220809610751,케시의집,,I1,숙박,I101,일반 숙박,I10103,펜션,기타 일반 및 생활 숙박시설 운영업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 224-38,서울특별시 마포구 동교로,서울특별시 마포구 동교로 272-8,126.9260893,37.56352267
MA010120220809737460,엘리스게스트하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 252-9,서울특별시 마포구 성미산로26길,서울특별시 마포구 성미산로26길 8,126.9222311,37.56340642
MA010120220809643076,스윗멜로디,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 381-10,서울특별시 마포구 동교로34길,서울특별시 마포구 동교로34길 16,126.9252,37.56081146
MA010120220809753109,리앤노1게스트하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,기타 일반 및 생활 숙박시설 운영업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 561-29,서울특별시 마포구 연남로3길,서울특별시 마포구 연남로3길 18-9,126.9210375,37.56140422
MA010120220809917150,연남동홈,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 252-11,서울특별시 마포구 성미산로26길,서울특별시 마포구 성미산로26길 14,126.9224386,37.56314701
MA010120220810328982,저스트맨션3,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-35,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 33,126.9257221,37.561501
MA010120220811506862,라온하우스연남,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 568-14,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 39-6,126.921017,37.55969206
MA010120220811804358,소울타운SOULTOWN,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 566-13,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 24-3,126.9215149,37.56048051
MA010120220811770914,스테이.노멀띵스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-226,서울특별시 마포구 성미산로17길,서울특별시 마포구 성미산로17길 104,126.9171899,37.56604538
MA010120220811741697,바투스테이,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 570-22,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 67-5,126.9200199,37.55898013
MA010120220811850961,썬하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 240-4,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 161-7,126.9237692,37.56506935
MA010120220811868680,더케이하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 493-46,서울특별시 마포구 월드컵북로8길,서울특별시 마포구 월드컵북로8길 62,126.9188887,37.56128545
MA010120220811865167,온하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 568-32,서울특별시 마포구 월드컵북로6길,서울특별시 마포구 월드컵북로6길 53-7,126.9209426,37.559358
MA010120220812138887,하루하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 382-28,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 32,126.9254293,37.56139922
MA010120220812132120,웨이브하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-50,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 26-11,126.9253052,37.56137106
MA010120220812331723,화웬하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 567-2,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 31,126.9215088,37.56012004
MA010120220812338752,와이제이하우스,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 259-2,서울특별시 마포구 동교로,서울특별시 마포구 동교로 237,126.924018,37.5611521
MA010120220812320669,다다홈,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 258-10,서울특별시 마포구 동교로,서울특별시 마포구 동교로 245,126.9240309,37.561828
MA010120220812294072,화웬하우스1,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 567-2,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 31,126.9215088,37.56012004
MA010120220812216416,메가스테이,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,기숙사 및 고시원 운영업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 226-21,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 193,126.9266983,37.56288847
MA010120220812508449,스테이이브,,I1,숙박,I101,일반 숙박,I10103,펜션,민박업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 567-15,서울특별시 마포구 월드컵북로6길,서울특별시 마포구 월드컵북로6길 79,126.9221895,37.56000912
