상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류명,시도명,시군구명,행정동명,법정동명,지번주소,도로명,도로명주소,경도,위도
MA010120220806556817,딥하우스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 229-55,서울특별시 마포구 동교로,서울특별시 마포구 동교로 257-1,126.9247402,37.56287966
MA010120220806550179,라보아르,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 223-9,서울특별시 마포구 동교로51안길,서울특별시 마포구 동교로51안길 24,126.9241053,37.56531569
MA010120220806575480,88파운드,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-424,서울특별시 마포구 연남로13길,서울특별시 마포구 연남로13길 9,126.9168407,37.56670894
MA010120220806562829,컴포넌트커피,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 229-64,서울특별시 마포구 동교로,서울특별시 마포구 동교로 253,126.9243822,37.56258807
MA010120220806613805,롱브르,,I2,음식,I212,비알코올 ,I21201,카페,기타 비알코올 음료점업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 224-18,서울특별시 마포구 동교로,서울특별시 마포구 동교로 282,126.9266231,37.56418528
MA010120220806674276,사이드테이블,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 229-32,서울특별시 마포구 동교로47길,서울특별시 마포구 동교로47길 3,126.9248602,37.56319612
MA010120220806767419,치즈베어,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-41,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 40-18,126.9225759,37.56540086
MA010120220806818238,브릿지,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-73,서울특별시 마포구 월드컵북로16길,서울특별시 마포구 월드컵북로16길 64,126.9178103,37.56306863
MA010120220806828234,일용할커피,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-391,서울특별시 마포구 월드컵북로8길,서울특별시 마포구 월드컵북로8길 3,126.918098,37.55882738
MA010120220806828137,테일러커피,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 224-41,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 189,126.9263784,37.5630928
MA010120220806855126,와이제이디링크,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 224-37,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 183,126.9259661,37.56343144
MA010120220806839464,목화씨라운지연남점,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 245-63,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 23,126.9220952,37.56498199
MA010120220806887467,쿠키즈위크,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-42,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 33-12,126.926241,37.56162286
MA010120220806943107,에플린크,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 387-31,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 190-31,126.9258206,37.56252908
MA010120220806995214,카페단상,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-30,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 20,126.9224462,37.56497618
MA010120220806983163,메리고라운드,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 224-6,서울특별시 마포구 동교로50길,서울특별시 마포구 동교로50길 11,126.9267783,37.56361904
MA010120220807107717,플렘므,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 250-4,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 3,126.9224911,37.56421972
MA010120220807163093,브라운쉐드,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 240-44,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 151,126.9231342,37.56436075
MA010120220807212908,러프글로스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-58,서울특별시 마포구 동교로51길,서울특별시 마포구 동교로51길 87,126.9222501,37.5660196
MA010120220807209143,오아이오,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-48,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 34,126.9219976,37.56547667
MA010120220807571497,말디니스에스프레소,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-30,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 20,126.9224462,37.56497618
MA010120220807566511,프롬헤라스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 365-5,서울특별시 마포구 연남로,서울특별시 마포구 연남로 77,126.918847,37.56573619
MA010120220807975206,멜티드,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-90,서울특별시 마포구 성미산로29안길,서울특별시 마포구 성미산로29안길 27-7,126.923229,37.56564108
MA010120220807941294,아사프,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 255-24,서울특별시 마포구 동교로39길,서울특별시 마포구 동교로39길 10,126.9237433,37.56214975
MA010120220808123411,카페네이,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 227-15,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 198,126.926751,37.56236635
MA010120220808078494,더웨이브,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 375-111,서울특별시 마포구 성미산로23길,서울특별시 마포구 성미산로23길 72,126.9198115,37.56635773
MA010120220808169367,홍카페,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 567-2,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 31,126.9215088,37.56012004
MA010120220808256460,그루비,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 493-12,서울특별시 마포구 동교로27길,서울특별시 마포구 동교로27길 95,126.9196425,37.5615987
MA010120220808207995,카페테틈,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 382-14,서울특별시 마포구 동교로36길,서울특별시 마포구 동교로36길 15,126.9251596,37.56126161
MA010120220808214200,샹볼뮈지니,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 568-51,서울특별시 마포구 월드컵북로6길,서울특별시 마포구 월드컵북로6길 49,126.9208659,37.55917709
MA010120220808201242,에브리데이해피벌스데이,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-92,서울특별시 마포구 연희로,서울특별시 마포구 연희로 33,126.9269172,37.56182723
MA010120220808178183,브라운하우스카페,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 226-26,서울특별시 마포구 동교로50길,서울특별시 마포구 동교로50길 25,126.9273598,37.56332698
MA010120220808384599,그림,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 223-14,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 161-10,126.9238573,37.56524135
MA010120220808377405,발트,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 246-20,서울특별시 마포구 성미산로23길,서울특별시 마포구 성미산로23길 24,126.9211855,37.56448712
MA010120220808361376,루바브,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 226-34,서울특별시 마포구 연희로,서울특별시 마포구 연희로 47,126.9277274,37.56295188
MA010120220808359707,페브,,I2,음식,I212,비알코올 ,I21201,카페,기타 비알코올 음료점업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 387-9,서울특별시 마포구 동교로,서울특별시 마포구 동교로 262-11,126.9257043,37.56274427
MA010120220808344931,문인커피,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 361-8,서울특별시 마포구 연남로,서울특별시 마포구 연남로 88,126.918505,37.56668816
MA010120220808352003,바람커피원두상점,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 226-34,서울특별시 마포구 연희로,서울특별시 마포구 연희로 47,126.9277274,37.56295188
MA010120220808352187,리이슈커피로스터스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 509-29,서울특별시 마포구 연남로,서울특별시 마포구 연남로 35,126.9213473,37.56268652
MA010120220808307598,알앤엠,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-93,서울특별시 마포구 성미산로17길,서울특별시 마포구 성미산로17길 12,126.9182428,37.5621175
MA010120220808268649,카페드댕,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 225-35,서울특별시 마포구 동교로,서울특별시 마포구 동교로 269,126.9256225,37.56370764
MA010120220808464493,카페테드,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 256-8,서울특별시 마포구 성미산로32길,서울특별시 마포구 성미산로32길 51,126.9225917,37.56273393
MA010120220808485994,온플리크,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-32,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 27-8,126.9258998,37.56173689
MA010120220808445463,카페잼잼,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-31,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 24,126.9223769,37.56507467
MA010120220808550428,펠른,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 504-50,서울특별시 마포구 성미산로22길,서울특별시 마포구 성미산로22길 18,126.9209491,37.56204315
MA010120220808772289,케이디저트꽈페연남,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 387-26,서울특별시 마포구 동교로46길,서울특별시 마포구 동교로46길 20,126.9257124,37.56217669
MA010120220808761170,나도주스,,I2,음식,I212,비알코올 ,I21201,카페,기타 비알코올 음료점업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-422,서울특별시 마포구 연남로13길,서울특별시 마포구 연남로13길 1,126.9171324,37.56689182
MA010120220808731423,휘겔리후스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 369-15,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 127,126.9207745,37.56315884
MA010120220808698972,디저트뷰,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-26,서울특별시 마포구 성미산로29안길,서울특별시 마포구 성미산로29안길 7,126.9226597,37.56508626
MA010120220808913902,댄싱케이크,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 227-4,서울특별시 마포구 동교로46길,서울특별시 마포구 동교로46길 42-3,126.9268138,37.56193442
MA010120220809096338,엘리제레,,I2,음식,I212,비알코올 ,I21201,카페,기타 비알코올 음료점업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 223-21,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 163,126.924247,37.5649025
MA010120220809141965,앤틱카페라헨느,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 384-11,서울특별시 마포구 동교로46길,서울특별시 마포구 동교로46길 24-5,126.9260417,37.56210761
MA010120220809228617,오랑제뜨22,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 257-23,서울특별시 마포구 동교로29길,서울특별시 마포구 동교로29길 32,126.9232598,37.56192909
MA010120220809307963,커피만컴퍼니,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 240-41,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 149-8,126.9229264,37.56464718
MA010120220809292129,모투누이,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 255-20,서울특별시 마포구 동교로,서울특별시 마포구 동교로 251,126.9241813,37.56238801
MA010120220809405014,티하철,,I2,음식,I212,비알코올 ,I21201,카페,기타 비알코올 음료점업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-82,서울특별시 마포구 동교로46길,서울특별시 마포구 동교로46길 42-5,126.9267472,37.56184371
MA010120220809337999,차니베어스테이션,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 227-6,서울특별시 마포구 동교로46길,서울특별시 마포구 동교로46길 42-4,126.9267221,37.56201468
MA010120220809459428,롭다,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 260-16,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 4,126.9245658,37.56162563
MA010120220809575419,플루프커피,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 387-46,서울특별시 마포구 동교로46길,서울특별시 마포구 동교로46길 12,126.9253693,37.56242586
MA010120220809504003,커피볶는김대리,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 570-36,서울특별시 마포구 월드컵북로6길,서울특별시 마포구 월드컵북로6길 21,126.9197573,37.55835601
MA010120220809680818,코이크,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 255-23,서울특별시 마포구 동교로39길,서울특별시 마포구 동교로39길 8,126.9238665,37.56224097
MA010120220809751972,유동커피연남점,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 257-19,서울특별시 마포구 동교로29길,서울특별시 마포구 동교로29길 42,126.9228455,37.56240286
MA010120220809759405,센터연남,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 228-58,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 5,126.9245969,37.56182414
MA010120220809834574,서울콜렉터,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 226-23,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 191,126.9265388,37.5629591
MA010120220809812145,연나방,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 562-25,서울특별시 마포구 동교로27길,서울특별시 마포구 동교로27길 81,126.920114,37.56108942
MA010120220809811989,연남동심리카페,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 373-14,서울특별시 마포구 동교로,서울특별시 마포구 동교로 227-5,126.9236643,37.5605632
MA010120220809884739,흐림,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-24,서울특별시 마포구 연희로1길,서울특별시 마포구 연희로1길 51,126.926078,37.56115284
MA010120220809875017,르빵드파파,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 246-4,서울특별시 마포구 성미산로23길,서울특별시 마포구 성미산로23길 46,126.920494,37.5653458
MA010120220809957067,채널오렌지,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-51,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 40-6,126.9219168,37.56558406
MA010120220809955393,언페어피스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 240-50,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 12,126.9227111,37.56466324
MA010120220809909899,수앤싸이먼,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 229-45,서울특별시 마포구 동교로41길,서울특별시 마포구 동교로41길 14,126.9239904,37.56307106
MA010120220809862806,도!도넛,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-78,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 33-18,126.926338,37.56196613
MA010120220809869457,케익다방연남점,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 223-104,서울특별시 마포구 동교로51안길,서울특별시 마포구 동교로51안길 13,126.9245491,37.56514854
MA010120220810109471,파롤앤랑그,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 240-32,서울특별시 마포구 성미산로29안길,서울특별시 마포구 성미산로29안길 8,126.9228425,37.56497079
MA010120220810045127,카페어쿠스틱,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 257-20,서울특별시 마포구 동교로29길,서울특별시 마포구 동교로29길 40,126.922961,37.56224173
MA010120220810025850,리틀프레스커피,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 227-15,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 198,126.926751,37.56236635
MA010120220810132402,미드위크,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 382-22,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 42-5,126.9255832,37.56093208
MA010120220810142313,씨브이엘랩,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 373-7,서울특별시 마포구 동교로,서울특별시 마포구 동교로 227-13,126.9233994,37.56087615
MA010120220810182497,북스피리언스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-32,서울특별시 마포구 연남로11길,서울특별시 마포구 연남로11길 34,126.9170748,37.56539557
MA010120220810205229,메리트리,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-18,서울특별시 마포구 성미산로29안길,서울특별시 마포구 성미산로29안길 17,126.9231096,37.56528859
MA010120220810200494,감성마켓,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 478-15,서울특별시 마포구 연남로11길,서울특별시 마포구 연남로11길 17,126.9180034,37.56536805
MA010120220810155934,미라보양과자점,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 245-67,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 35-6,126.9215085,37.56563439
MA010120220810150865,메가커피연남숲길점,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 259-5,서울특별시 마포구 동교로,서울특별시 마포구 동교로 235-1,126.9240875,37.56104461
MA010120220810132265,로일즈,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-47,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 32,126.9220891,37.56540542
MA010120220810142738,르쁘띠푸,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 223-111,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 165-6,126.9246906,37.56475337
MA010120220810255819,애로우,,I2,음식,I212,비알코올 ,I21201,카페,기타 비알코올 음료점업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-72,서울특별시 마포구 연희로1길,서울특별시 마포구 연희로1길 55,126.9262341,37.56131644
MA010120220810575403,크루이프14,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 373-10,서울특별시 마포구 동교로,서울특별시 마포구 동교로 227-11,126.9234915,37.56076886
MA010120220810575996,에스프레소부티크,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 566-60,서울특별시 마포구 연남로3길,서울특별시 마포구 연남로3길 7,126.9221139,37.56133296
MA010120220810544781,그림제작소연남점,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 239-39,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 170,126.9245863,37.56413971
MA010120220810804555,맥코이커피,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 250-5,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 147,126.9227294,37.56417685
MA010120220811129983,올루,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-23,서울특별시 마포구 성미산로29안길,서울특별시 마포구 성미산로29안길 11,126.9227946,37.56515056
MA010120220811122477,로스팅마스터즈,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 567-10,서울특별시 마포구 동교로27길,서울특별시 마포구 동교로27길 44,126.9215923,37.55982346
MA010120220811134501,달마시안무,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 228-58,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 5,126.9245969,37.56182414
MA010120220811670310,어나더룸,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-88,서울특별시 마포구 성미산로29안길,서울특별시 마포구 성미산로29안길 19-4,126.9233205,37.56557885
MA010120220811629887,데얼커피,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-56,서울특별시 마포구 동교로38안길,서울특별시 마포구 동교로38안길 21,126.9253604,37.56225458
MA010120220811732233,연남동벚꽃집,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 256-9,서울특별시 마포구 동교로29길,서울특별시 마포구 동교로29길 50,126.922695,37.56263576
MA010120220811808337,솔트포레스트,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 387-40,서울특별시 마포구 동교로46길,서울특별시 마포구 동교로46길 18-3,126.9257136,37.56209561
MA010120220811792793,레이어드연남,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 223-20,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 161-4,126.9241778,37.56499198
MA010120220811739212,이이크,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 228-57,서울특별시 마포구 동교로,서울특별시 마포구 동교로 248,126.924505,37.56192242
MA010120220811718276,아우프글렛,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 223-45,서울특별시 마포구 성미산로31길,서울특별시 마포구 성미산로31길 11,126.9253621,37.56449818
MA010120220811914275,아뜰리에디셈버,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 239-39,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 170,126.9245863,37.56413971
MA010120220812064127,헤이즐플라워,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 240-38,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 153-9,126.9230046,37.56471998
MA010120220812015045,연남동그라미,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 239-5,서울특별시 마포구 성미산로32길,서울특별시 마포구 성미산로32길 10,126.9245211,37.5639499
MA010120220811990614,페이보릿연남,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-44,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 27-14,126.9261682,37.56196459
MA010120220812234000,하프노트,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 255-6,서울특별시 마포구 성미산로28길,서울특별시 마포구 성미산로28길 25,126.9231901,37.5628385
MA010120220812336066,렌테,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 254-8,서울특별시 마포구 동교로41길,서울특별시 마포구 동교로41길 31,126.9231786,37.56364032
MA010120220812331455,알버트파크,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 563-10,서울특별시 마포구 연남로3길,서울특별시 마포구 연남로3길 72,126.919036,37.55970998
